0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
54,51,32,10,66,78,68,32,34,10,65,4,29,80,53,63,92,90,68,20
65,24,8,37,90,12,63,47,36,66,62,47,43,39,85,66,73,44,81,20
10,18,51,75,55,51,80,51,81,69,73,59,44,38,31,91,20,32,4,74
28,90,23,16,83,60,55,97,59,26,29,52,17,12,68,40,40,41,43,29
68,81,63,43,69,78,79,17,60,75,14,19,68,49,46,55,95,42,72,70
13,75,61,16,5,83,43,26,43,33,33,43,31,76,81,64,43,78,22,25
42,47,10,69,86,8,31,74,96,41,56,89,53,2,89,54,92,16,99,79
64,65,11,58,58,52,87,87,41,59,89,14,41,92,61,76,4,25,24,4
67,90,73,46,41,35,66,62,85,82,45,91,31,78,67,47,14,52,74,88
78,29,30,35,12,86,83,46,40,30,45,94,56,98,9,7,73,28,19,34
83,31,62,44,98,78,24,18,31,87,84,93,13,36,38,58,29,62,43,26
94,68,67,9,76,99,3,74,28,66,46,37,33,28,79,0,27,43,0,64
3,27,65,83,6,79,79,36,98,83,19,41,80,32,18,98,56,37,20,93
85,15,40,91,95,73,61,29,35,22,64,36,18,52,30,5,32,42,47,1
51,76,49,31,47,22,68,11,59,77,3,16,69,87,24,0,41,88,22,74
44,93,99,67,83,98,39,3,73,98,18,2,1,83,76,98,8,47,62,82
8,73,93,65,38,6,2,76,86,23,77,70,97,35,38,35,36,87,92,81
97,30,4,47,70,85,97,7,98,41,93,28,60,49,56,14,15,75,49,74
83,78,24,52,6,64,13,50,56,39,35,16,71,34,80,42,2,23,9,77
56,69,97,98,31,31,35,27,83,82,69,99,13,74,20,17,60,93,93,4
50,17,71,40,39,26,57,10,67,1,23,41,83,54,60,10,32,49,84,99
22,88,45,78,74,85,19,97,3,68,77,43,10,7,27,95,87,88,44,71
14,76,99,44,32,63,52,40,23,63,3,49,77,65,12,37,19,13,82,4
37,10,77,19,22,16,24,0,37,25,66,46,79,92,44,63,72,23,80,29
56,35,24,46,99,90,44,32,93,91,52,50,53,54,63,78,51,79,38,79
28,73,81,44,58,55,90,11,3,20,55,3,20,22,17,98,60,41,57,32
18,31,86,1,4,19,98,95,16,67,16,49,50,97,75,42,44,24,50,45
83,66,76,8,1,24,90,75,58,9,96,31,89,85,80,71,63,35,6,96
95,8,31,88,4,0,62,15,96,90,39,30,82,55,9,39,97,35,65,46
99,51,41,69,35,3,76,20,36,99,55,68,99,79,22,3,55,70,46,60
97,22,31,99,31,9,12,37,26,50,44,97,95,21,88,94,76,65,15,43
68,54,27,70,34,20,22,64,44,68,22,37,83,54,92,43,61,92,42,32
0,43,73,53,51,49,1,5,38,39,51,49,13,56,74,40,59,76,11,49
81,31,50,47,97,4,6,44,12,0,79,85,27,84,55,54,52,2,92,83
19,20,58,55,81,50,70,28,57,89,2,55,77,48,97,9,40,33,13,87
28,45,17,39,23,42,49,7,36,6,65,5,25,15,92,77,79,18,32,38
52,95,13,1,13,53,72,69,97,36,20,50,28,36,30,84,63,88,63,81
13,75,52,70,22,88,9,7,74,11,91,86,44,42,1,66,99,77,44,19
59,67,60,38,85,0,64,24,27,98,79,55,48,77,85,69,86,70,58,79
43,43,50,77,88,74,51,0,28,93,9,53,97,45,34,29,45,13,27,73
10,87,95,49,73,37,71,9,77,88,49,55,84,72,54,63,53,99,37,44
38,94,36,33,2,12,47,13,77,87,25,95,31,71,52,2,89,0,17,28
4,49,85,42,26,15,57,83,5,72,34,98,27,39,31,35,17,77,43,30
6,31,89,27,7,56,78,50,25,75,68,72,94,66,75,88,57,38,91,28
5,26,1,50,41,92,6,81,31,59,11,52,29,11,95,8,70,26,48,79
23,7,50,76,90,80,21,50,13,0,45,4,33,14,58,88,29,85,6,84
7,54,18,35,8,84,88,4,27,88,42,52,20,61,2,86,96,36,86,11
69,75,45,72,97,29,29,56,94,2,65,26,9,23,61,42,31,5,83,92
79,59,84,27,81,46,44,90,79,60,15,4,19,28,86,41,37,61,34,86
45,7,2,98,83,54,22,92,45,49,35,43,61,41,37,14,10,62,29,26
84,58,36,37,11,11,88,46,68,93,26,62,91,62,1,85,60,50,12,99
55,17,44,19,48,34,89,7,21,89,37,55,1,13,25,55,99,26,19,10
71,57,68,48,55,16,51,41,32,87,64,58,44,51,2,62,83,7,58,31
32,31,16,97,14,58,88,35,37,65,98,55,65,50,66,92,17,66,79,23
12,73,1,45,4,25,41,58,59,91,46,11,22,47,13,25,50,45,38,66
58,16,95,76,62,47,95,11,32,57,46,77,86,77,18,52,97,24,3,14
37,9,29,39,33,15,4,66,68,11,20,57,96,24,26,56,56,45,35,54
17,30,29,55,52,50,31,98,56,94,18,17,88,16,72,6,87,80,94,93
83,90,9,1,75,90,0,74,17,64,3,5,23,33,7,0,11,18,4,51
6,60,50,35,62,50,28,42,94,76,11,72,5,53,49,2,33,49,61,52
89,67,94,18,44,16,55,64,33,76,33,81,18,0,34,57,1,5,1,19
90,86,87,58,51,50,35,69,61,15,96,79,8,73,84,79,85,25,9,9
32,2,11,80,36,52,49,67,5,33,45,31,88,12,69,25,73,70,71,88
5,62,94,17,55,95,8,55,77,56,50,2,82,10,30,11,36,58,2,54
89,39,58,67,6,96,75,80,4,46,38,13,26,62,98,47,31,86,16,12
44,9,24,72,72,3,59,68,25,18,18,61,78,69,31,52,20,56,3,15
12,74,73,82,92,0,19,96,89,81,87,71,60,15,44,65,64,33,96,63
52,85,7,68,6,19,24,93,10,1,30,31,0,56,62,19,2,71,6,30
65,63,57,95,46,15,89,10,49,41,79,10,21,5,55,94,25,90,16,72
50,78,85,93,64,54,73,97,48,56,26,9,49,34,74,16,22,81,85,91
67,74,28,11,91,58,20,63,59,62,42,64,78,17,1,7,63,2,60,40
94,93,26,4,87,56,86,20,23,26,33,26,21,85,29,60,72,46,13,16
16,51,53,40,30,12,61,36,98,76,54,96,31,23,20,98,30,73,63,17
93,31,32,34,60,75,7,63,26,89,64,59,98,76,12,4,90,18,29,95
48,17,56,55,71,94,71,65,74,57,82,95,83,41,36,89,4,10,19,78
86,8,52,79,4,25,89,74,94,41,71,8,70,2,28,41,29,49,24,26
47,21,73,87,7,89,65,65,42,70,41,59,99,77,80,97,80,69,72,54
99,56,76,47,74,3,61,75,67,38,12,53,48,72,98,10,55,33,81,6
60,23,84,66,16,71,48,50,38,13,41,54,47,8,0,38,3,13,59,7
39,3,3,87,38,18,57,87,9,53,68,45,33,79,37,45,60,50,96,83
72,22,99,65,95,52,56,12,20,38,23,74,83,21,85,64,44,68,27,54
62,19,61,16,63,38,71,12,81,57,32,21,65,32,53,83,84,38,19,51
47,16,11,24,31,97,59,24,7,76,9,40,96,39,54,60,63,1,56,23
10,71,34,30,88,62,8,10,63,28,12,90,47,47,27,62,47,61,70,54
70,28,47,93,48,67,63,60,36,77,21,76,40,96,34,10,89,17,79,17
19,96,89,94,62,96,65,49,38,41,71,74,92,28,21,81,32,25,35,53
10,52,91,37,56,84,10,55,0,56,48,6,67,57,53,65,93,15,68,17
32,85,91,76,63,91,69,58,39,55,29,32,38,36,19,87,76,34,94,85
96,83,35,12,92,31,11,83,56,48,75,35,99,58,75,44,71,75,30,34
53,54,33,96,38,30,40,35,96,85,84,83,30,80,23,15,29,33,60,85
19,91,87,59,63,58,44,51,2,5,6,47,87,64,65,59,37,52,28,51
61,42,24,85,69,46,97,43,28,15,34,19,83,15,55,9,10,40,66,35
58,56,60,46,38,51,93,98,31,7,9,4,24,52,36,23,12,54,44,84
94,70,66,20,47,64,9,78,91,25,20,98,70,95,48,69,34,24,92,15
72,76,30,44,51,15,48,27,46,66,10,26,94,1,6,69,98,41,87,31
20,27,67,1,82,57,75,40,6,2,74,88,29,35,38,60,6,29,48,31
22,92,6,21,15,4,14,56,69,91,5,40,50,39,14,9,83,70,61,77
13,23,55,13,88,54,82,9,39,55,90,72,47,80,36,2,25,4,30,24
48,67,78,89,83,38,80,60,83,21,91,90,77,61,34,41,77,76,97,73
98,69,70,58,82,88,44,3,16,82,26,30,36,10,86,90,91,76,13,61
55,66,61,12,29,53,75,77,15,20,60,24,65,10,63,49,67,80,93,86
91,15,93,29,22,97,60,11,65,9,28,18,9,48,26,75,82,11,90,34
2,13,34,39,40,20,15,15,95,77,75,84,78,81,46,88,20,59,15,2
69,43,43,18,47,51,14,62,57,35,34,71,32,92,2,25,97,63,54,97
68,1,8,6,43,36,91,99,76,21,40,83,37,49,41,10,60,52,3,91
54,1,73,78,72,66,52,2,14,55,12,49,3,65,8,6,76,32,61,30
81,2,99,40,99,0,68,23,49,54,46,92,57,66,66,50,99,11,50,42
96,87,31,7,60,74,31,65,32,35,35,45,30,32,40,89,41,17,87,60
20,91,25,34,95,91,55,70,95,36,71,37,82,14,25,10,28,73,77,73
27,32,13,19,91,55,55,88,45,23,67,8,55,14,53,71,41,9,19,68
80,2,8,24,25,41,48,39,67,25,58,99,79,47,91,56,33,36,1,38
17,63,96,35,81,47,36,66,77,77,34,1,13,21,17,38,46,64,14,28
61,61,47,3,63,65,61,94,6,52,95,52,45,85,66,58,53,44,86,88
38,29,22,80,62,80,43,95,42,47,50,93,33,86,18,66,41,94,31,98
43,96,3,79,19,69,25,14,80,48,0,41,21,30,23,52,31,52,32,15
0,98,14,53,57,66,83,19,78,36,79,85,92,29,59,1,97,53,87,95
98,61,32,56,12,70,38,33,22,43,60,72,72,65,95,88,49,93,54,12
61,7,96,70,80,6,10,19,32,58,13,70,12,9,9,17,98,4,19,94
15,80,21,47,97,6,56,86,68,9,80,87,38,92,11,36,62,64,65,92
39,63,83,79,4,5,97,71,23,44,27,75,51,54,66,79,12,66,90,65
9,77,55,91,35,80,43,79,42,63,27,34,73,50,68,56,61,26,37,4
4,35,30,75,97,60,99,2,97,32,34,70,25,44,66,62,44,96,22,86
40,97,56,5,78,80,43,25,79,46,76,50,25,1,74,6,9,55,6,83
40,13,71,53,47,17,72,0,0,29,16,59,92,59,44,78,49,95,38,15
88,23,60,1,22,2,80,3,25,74,71,52,66,67,91,78,26,31,56,80
33,85,72,80,58,88,5,37,2,99,17,88,85,24,70,59,47,75,2,81
21,96,65,69,44,11,72,71,53,91,81,80,54,75,21,96,26,13,16,82
0,56,57,73,23,77,57,18,77,1,16,84,3,89,85,45,12,53,43,78
32,13,54,10,46,91,77,10,63,78,46,7,83,54,62,11,29,20,23,44
8,80,99,22,78,58,63,81,5,88,1,2,16,2,12,10,84,47,56,9
87,37,21,19,55,44,56,59,50,30,13,23,16,73,23,94,78,7,3,8
25,7,58,32,29,22,31,40,39,28,62,6,81,96,69,86,43,34,71,66
11,76,59,45,60,85,27,73,56,7,74,28,91,56,40,77,94,49,27,31
78,55,30,54,30,99,51,51,24,94,12,81,6,53,34,39,78,46,44,36
90,0,14,59,6,92,21,87,54,63,35,42,47,0,27,49,30,82,37,63
60,45,28,21,20,34,70,2,82,14,72,97,9,7,43,12,4,93,57,5
78,66,88,61,85,98,68,74,37,37,43,80,45,43,56,86,65,51,65,79
9,28,74,45,85,19,75,3,35,8,43,48,14,55,17,70,6,66,15,79
14,80,51,81,80,24,75,63,7,33,4,58,7,72,56,13,23,38,99,64
72,77,60,6,44,61,53,20,28,95,18,0,84,12,14,21,38,98,27,54
54,38,59,78,69,89,20,83,44,77,44,29,90,29,55,57,67,93,6,30
42,78,36,31,66,71,48,13,60,53,66,49,96,38,86,71,78,64,22,99
80,12,44,88,77,49,76,62,48,38,69,37,44,23,2,62,50,95,55,3
82,84,9,85,81,33,88,0,85,56,69,87,75,3,88,72,27,44,60,54
79,24,45,13,82,23,62,61,99,14,24,16,3,80,36,41,95,79,1,4
81,15,87,79,2,91,15,23,44,9,96,70,64,24,15,17,31,21,30,49
41,16,93,79,46,71,74,44,43,4,57,88,59,77,82,42,68,78,6,36
4,11,43,93,36,14,80,22,81,4,23,52,49,10,78,5,42,43,63,85
73,29,78,2,85,5,81,48,14,24,4,39,88,17,52,50,74,6,1,45
36,88,99,94,65,28,76,90,23,16,7,85,49,23,51,3,43,76,99,74
10,22,78,8,22,53,90,94,49,11,46,32,24,93,38,96,25,80,36,43
47,52,6,43,99,53,4,3,62,12,43,53,49,20,51,25,13,79,67,42
82,20,14,58,26,77,10,60,86,7,97,99,6,2,70,70,55,8,53,76
92,90,21,98,1,65,93,85,85,18,53,24,72,80,30,95,48,30,79,29
29,32,16,47,51,36,30,41,96,40,71,13,1,34,73,54,24,24,50,19
86,6,90,97,55,36,41,15,25,38,17,97,65,35,56,97,21,82,1,32
19,41,41,89,64,80,73,37,7,60,3,36,41,32,41,37,6,61,4,19
57,21,70,48,24,38,15,15,87,90,49,45,69,72,26,81,10,20,52,68
0,96,48,39,15,12,37,16,63,74,19,15,74,83,24,55,81,56,35,72
74,16,84,57,26,23,57,1,0,67,11,63,78,38,56,75,99,18,49,93
3,73,69,36,45,66,99,80,36,60,92,68,41,56,31,51,84,37,74,99
89,11,4,54,8,91,33,38,42,87,29,70,24,81,4,58,29,21,0,73
65,56,47,8,70,14,95,65,99,38,66,91,86,31,87,76,56,84,22,15
81,85,34,19,10,95,68,93,77,98,0,49,33,4,49,75,40,54,72,63
84,49,75,57,6,44,56,29,23,56,55,35,26,37,17,92,60,28,42,73
45,60,75,95,47,69,4,31,95,34,16,81,70,65,29,93,91,19,51,93
42,80,88,49,64,30,50,25,60,31,87,15,73,58,68,98,74,60,20,89
40,40,28,30,9,26,9,97,41,11,76,77,33,57,80,62,80,47,99,98
60,81,64,82,3,91,39,97,35,14,37,2,41,16,34,75,23,52,59,42
20,12,74,54,68,6,84,64,50,10,21,36,92,60,34,41,8,75,54,28
91,88,87,94,86,53,8,49,88,65,96,8,54,24,57,56,30,38,93,43
33,80,41,62,70,84,61,10,44,17,31,2,65,59,30,28,66,75,97,70
66,11,99,80,82,87,24,29,31,29,33,37,46,89,12,5,69,50,30,12
29,75,16,3,83,5,55,86,27,63,27,2,10,27,43,99,6,41,32,78
71,18,86,29,4,93,18,68,83,99,77,62,60,22,88,34,27,9,14,77
2,29,49,66,55,73,34,10,22,32,22,31,6,11,54,74,31,63,27,39
95,72,77,90,55,48,63,85,44,97,89,31,54,24,45,51,16,16,4,12
93,10,24,5,3,37,57,41,40,36,50,31,69,69,62,80,4,25,71,66
43,3,4,67,86,23,31,55,79,4,86,30,56,89,93,26,48,97,57,90
98,28,26,2,99,17,58,26,18,61,76,29,92,35,75,93,34,13,20,12
61,41,80,92,67,32,5,1,32,25,98,66,53,41,0,22,8,81,23,4
72,4,52,9,34,47,52,33,49,20,25,14,49,16,70,56,91,28,69,34
34,45,78,24,25,45,88,31,33,87,38,56,88,39,0,32,78,31,96,9
83,3,97,44,78,87,25,75,48,39,16,9,79,95,93,1,13,32,74,98
30,87,18,37,88,61,43,48,49,83,61,84,79,75,35,19,20,50,6,26
20,45,1,85,48,89,68,21,68,64,10,70,74,33,21,54,29,76,36,97
6,18,65,40,89,77,77,65,88,85,52,67,79,27,79,52,70,14,41,76
58,90,16,78,58,2,47,75,9,34,97,94,75,56,44,48,38,92,95,20
86,88,72,89,95,32,26,89,44,84,57,89,24,13,13,8,4,93,79,39
71,25,86,4,59,14,33,5,68,74,60,54,82,50,9,83,16,91,89,54
61,31,16,48,42,45,87,64,8,55,15,23,93,8,76,21,20,51,23,58
5,64,45,36,2,29,79,6,36,65,58,83,98,76,27,27,62,81,49,68
80,53,41,46,95,40,80,0,37,5,99,65,89,68,83,42,9,9,78,9
76,38,80,99,25,2,16,30,59,82,44,4,79,31,96,31,68,18,91,15
3,10,93,40,76,77,70,86,98,55,16,90,17,13,70,76,14,76,58,6
35,2,75,82,54,59,96,20,21,69,41,85,32,85,98,10,77,11,45,59
25,60,81,47,48,50,75,33,6,71,1,36,61,0,34,18,55,77,27,97
72,72,6,28,5,81,85,90,44,17,2,45,71,87,80,78,31,47,39,46
22,83,72,39,6,3,47,29,60,44,80,7,7,32,27,3,27,40,94,67
4,89,32,59,20,72,73,83,80,7,84,72,25,17,63,90,64,93,75,26
33,67,66,93,29,23,24,54,99,82,5,69,93,17,8,75,70,97,36,25
53,25,46,74,36,36,15,59,35,69,36,32,10,55,1,66,37,58,88,50
68,65,59,88,19,18,14,36,11,72,92,92,48,61,0,74,67,65,47,78
34,96,66,77,14,61,53,16,40,32,3,50,13,70,91,22,36,15,32,76
70,20,35,79,22,32,13,67,16,33,34,32,69,10,64,33,82,53,50,17
61,54,44,88,92,83,17,88,17,94,73,20,36,99,19,70,98,90,87,77
57,60,62,86,68,96,20,77,37,33,70,19,22,71,59,51,55,5,80,17
62,93,46,81,25,58,87,1,47,23,2,11,40,30,70,72,28,57,82,12
76,44,72,6,83,48,29,0,30,20,92,72,17,50,60,34,87,82,49,72
97,78,37,74,36,45,3,35,51,41,60,48,30,30,49,96,53,66,27,5
99,76,48,97,76,17,93,44,54,60,70,75,99,88,66,61,22,43,1,17
56,19,19,67,8,92,94,32,91,37,40,85,24,43,52,51,86,21,16,57
44,54,17,44,63,36,84,42,84,56,73,17,20,37,60,29,45,7,75,62
51,72,58,85,71,12,24,29,3,71,77,58,46,54,67,71,2,22,54,39
3,94,17,21,29,56,73,73,32,72,28,75,96,91,88,77,80,81,15,27
30,65,94,40,36,52,6,42,54,17,39,34,18,32,60,34,22,63,98,53
32,6,69,88,79,20,23,17,59,17,13,36,47,30,28,94,77,56,20,81
41,99,29,47,19,95,25,45,36,26,96,84,11,25,6,27,94,58,45,45
91,24,67,15,29,39,29,78,33,96,8,97,54,32,24,59,74,29,59,85
48,76,39,80,79,3,87,42,46,10,70,86,13,31,85,6,99,14,13,33
97,95,28,43,50,32,35,32,88,70,9,6,29,30,53,86,65,71,53,30
32,48,43,86,74,23,81,58,34,25,73,17,49,66,24,36,54,53,11,58
34,0,25,17,73,24,97,61,2,96,92,92,71,11,86,62,25,30,95,83
91,94,30,99,8,23,23,76,85,76,11,17,11,34,55,26,24,26,94,41
93,37,81,29,30,95,80,92,18,96,2,54,30,70,38,48,30,25,20,66
57,22,28,98,9,24,2,69,10,71,38,74,83,50,16,26,43,21,92,50
48,43,67,26,15,25,36,43,44,38,83,29,29,34,73,80,74,40,81,86
78,22,91,94,21,89,17,99,34,14,76,27,93,7,88,79,16,12,39,6
15,1,20,81,67,70,91,49,96,84,70,74,15,54,68,15,41,33,42,91
26,1,13,65,12,32,67,60,87,21,20,0,50,4,94,4,42,1,41,63
41,26,15,44,70,66,69,60,46,89,71,35,74,9,94,4,50,51,1,42
79,37,33,8,59,72,34,68,24,81,61,61,33,0,76,75,32,25,55,31
80,70,3,48,21,44,35,57,5,32,82,16,99,11,33,61,93,93,55,72
68,86,91,55,76,69,35,26,65,78,88,77,8,10,7,63,50,79,56,29
50,0,42,44,60,51,37,6,8,57,63,33,58,80,56,43,66,49,16,38
18,41,16,0,46,5,90,17,46,24,92,21,22,68,48,3,43,37,2,41
45,73,37,53,83,87,73,57,41,9,81,88,59,83,22,4,48,49,25,40
81,61,44,32,11,98,54,69,83,21,13,20,10,44,64,98,46,55,37,3
68,85,47,36,61,8,25,78,82,39,44,98,23,98,29,96,21,87,84,11
94,3,37,39,59,8,62,19,18,24,74,0,21,34,80,47,1,8,39,53
33,49,27,38,97,42,52,79,66,25,39,23,40,13,0,20,18,9,2,90
43,65,16,70,46,98,54,7,63,14,17,62,29,91,7,19,46,89,24,67
47,76,17,63,73,57,94,41,12,20,48,33,35,84,99,12,49,2,28,33
99,47,10,20,10,2,55,77,2,58,76,87,32,5,0,89,47,63,31,31
40,74,57,33,80,11,35,35,23,41,54,21,63,53,39,82,22,89,1,84
13,91,88,93,65,98,61,19,27,13,74,6,34,39,8,61,50,51,20,19
46,35,25,12,77,77,35,77,3,58,28,75,63,57,74,26,2,84,18,79
98,51,18,89,38,2,99,56,54,91,5,97,63,53,62,99,65,82,46,92
41,36,91,14,69,51,13,13,35,41,2,62,18,36,86,66,2,61,71,80
26,64,68,96,93,36,63,16,80,5,75,74,15,52,4,66,23,74,99,21
65,49,61,63,2,80,36,60,78,82,80,38,39,72,88,35,6,30,1,4
65,99,91,89,60,91,52,78,74,65,97,59,61,29,26,89,30,29,64,45
32,63,76,51,23,43,15,79,74,84,55,0,24,33,97,46,49,85,68,6
37,54,1,9,97,98,52,90,24,87,4,36,90,69,53,2,91,63,83,12
4,35,26,54,69,97,48,24,39,69,37,28,9,20,38,74,98,51,43,83
82,0,14,77,82,68,28,86,10,11,21,25,76,64,25,89,60,28,53,8
57,96,19,56,14,62,34,2,30,52,71,55,27,3,67,73,59,29,61,11
49,70,3,74,56,9,53,47,68,55,88,92,70,12,43,26,59,41,30,7
25,47,25,35,64,84,92,96,73,73,99,35,89,40,15,65,73,42,68,96
25,20,10,66,17,85,56,86,88,27,55,84,91,5,21,4,66,43,66,53
56,84,14,4,74,75,70,95,49,50,17,11,33,38,1,74,96,10,92,38
99,38,64,93,3,60,28,71,47,98,75,31,63,32,34,84,42,34,26,46
93,97,13,52,78,58,26,29,78,31,85,6,60,61,81,59,92,37,61,73
96,14,12,16,32,56,2,9,94,2,33,95,95,62,63,5,61,59,9,91
6,2,62,73,29,27,34,54,4,45,52,3,47,79,22,33,13,93,47,10
40,37,43,91,7,37,85,50,51,28,52,43,25,78,55,7,21,15,73,83
4,4,58,15,86,51,23,2,49,82,20,58,13,87,19,19,65,75,67,37
62,88,20,3,38,5,15,37,41,71,32,81,35,82,76,67,90,97,81,13
89,68,4,99,19,69,43,67,40,8,96,90,7,55,26,25,77,55,30,60
54,9,21,9,37,43,43,94,14,75,23,75,8,92,82,54,32,55,50,11
16,5,16,95,29,44,51,4,22,7,3,35,53,60,38,73,23,49,69,6
85,5,5,26,63,47,15,3,13,65,25,97,86,60,77,30,22,5,48,85
5,98,1,99,80,67,20,21,8,91,26,54,33,23,48,69,30,18,97,2
92,30,48,45,24,42,23,89,99,7,75,49,92,68,51,5,85,98,66,12
97,24,51,12,69,72,69,66,30,80,6,42,88,78,41,33,15,17,84,13
26,33,71,48,24,6,88,80,72,6,77,79,97,42,11,35,78,62,40,70
91,43,71,46,52,98,81,63,88,41,93,62,13,70,90,72,19,85,64,82
42,44,94,37,58,3,39,36,98,11,87,95,74,29,34,32,47,29,91,37
37,12,85,73,71,29,48,10,89,54,78,49,6,74,58,25,5,81,21,96
90,57,88,87,97,77,92,52,40,61,2,44,45,79,63,69,26,79,4,88
72,83,9,19,51,22,87,82,96,75,93,42,50,2,65,13,14,2,39,20
5,6,55,44,74,79,16,63,3,92,76,21,29,9,57,68,35,21,42,96
71,95,22,18,49,32,69,55,57,52,12,70,11,69,39,65,99,0,28,64
1,58,43,74,62,2,81,22,27,37,15,34,31,34,72,25,81,29,55,99
83,18,27,0,2,9,37,27,63,8,64,69,53,10,28,62,23,88,71,8
95,39,36,79,65,89,81,1,76,28,37,35,12,90,36,7,56,12,12,31
50,32,8,53,53,86,43,86,98,28,79,46,49,54,75,33,39,64,5,10
85,10,82,40,31,74,61,74,93,5,80,64,18,85,45,62,59,29,78,51
60,14,7,91,24,37,50,4,42,46,72,31,80,19,96,29,86,42,83,58
28,30,74,77,71,48,98,41,2,99,97,32,12,41,88,55,3,54,53,68
52,33,97,69,74,91,76,16,76,10,32,69,82,18,27,84,12,5,22,77
62,9,2,97,15,54,42,45,48,43,30,10,36,64,22,64,99,70,97,1
30,16,42,90,12,2,73,85,25,43,43,73,6,42,80,8,20,6,29,66
22,36,6,1,92,41,35,29,54,74,10,76,94,57,78,21,9,38,35,98
11,91,4,74,94,78,60,56,84,13,41,20,24,79,37,93,82,64,4,40
2,56,43,10,1,35,60,55,36,30,71,47,92,10,53,27,64,11,1,25
33,89,11,21,46,93,89,44,87,47,21,31,10,25,28,10,60,74,0,51
89,98,51,88,10,85,18,61,27,33,83,49,43,4,22,77,93,79,39,40
48,60,59,50,26,39,28,55,44,74,46,86,45,29,18,2,89,96,63,32
65,36,57,97,59,58,0,71,56,43,71,89,34,95,79,99,58,31,65,33
50,55,5,24,74,57,38,32,8,18,27,66,89,10,19,45,28,59,98,1
26,6,24,78,28,25,1,59,63,90,34,53,75,10,95,9,98,34,11,28
69,1,2,13,62,80,71,68,23,23,48,27,97,26,7,98,75,50,43,66
74,28,58,60,25,14,32,0,93,32,11,37,94,35,8,89,57,17,46,18
78,66,98,64,73,77,63,77,92,83,74,42,31,23,7,48,8,88,37,29
40,79,4,29,7,0,20,65,21,42,1,37,65,63,11,37,64,36,73,94
62,11,6,22,83,62,49,25,36,30,23,75,23,36,28,28,89,0,88,9
71,63,54,60,35,41,21,13,42,0,40,13,3,11,72,80,56,43,43,9
57,96,5,33,73,62,34,10,19,49,59,27,61,6,76,21,53,63,57,22
78,55,18,23,60,12,19,4,34,74,68,44,38,74,28,9,39,64,35,79
41,99,77,9,30,44,23,45,26,22,59,48,98,84,2,26,70,19,74,26
60,46,10,65,6,38,3,19,51,84,92,92,11,58,68,81,96,53,91,84
75,15,21,96,33,11,13,15,76,78,11,9,91,91,69,16,95,2,62,40
11,69,27,1,81,77,43,84,59,64,10,41,20,34,92,37,47,35,33,24
97,74,32,61,60,62,80,19,41,31,92,65,23,27,33,69,68,73,99,59
78,96,64,11,82,27,46,70,32,18,31,52,23,84,56,37,71,66,17,80
31,70,14,46,74,55,39,31,67,64,50,67,70,35,34,56,35,42,81,27
6,69,19,26,85,59,36,72,26,92,22,26,7,42,60,53,59,32,36,43
4,65,90,63,79,28,95,20,94,60,57,25,13,80,59,71,70,79,14,90
81,13,74,52,9,94,98,34,21,31,77,0,43,2,20,43,79,47,93,76
63,29,45,5,99,74,64,10,74,28,21,94,37,36,67,8,97,17,13,33
36,20,66,78,88,73,75,37,10,39,66,35,96,44,81,59,59,94,56,21
24,21,99,27,68,67,70,38,80,40,37,71,59,65,15,6,79,20,43,6
79,50,28,35,42,79,68,18,8,41,12,82,25,92,41,67,40,59,73,46
45,6,19,46,76,34,79,13,11,28,42,94,72,19,63,61,81,59,18,63
31,38,92,7,32,78,65,9,51,6,19,27,14,56,26,42,3,26,47,51
27,45,41,24,3,44,48,90,54,92,53,8,98,88,5,29,10,76,53,51
21,76,72,91,58,86,54,39,34,53,55,91,80,33,54,75,61,12,71,27
15,97,18,68,8,10,48,5,26,49,8,36,65,24,74,34,12,41,59,91
18,51,85,82,95,41,43,77,36,99,76,27,41,62,15,37,86,39,92,81
54,43,24,13,29,56,12,74,55,1,72,38,24,59,39,88,31,19,70,82
16,71,23,28,67,91,77,95,32,69,93,34,62,50,35,17,47,11,68,90
28,51,10,82,17,67,35,15,18,13,34,89,55,52,21,56,84,12,0,21
42,10,1,60,11,8,81,59,18,24,40,91,61,24,73,73,79,1,98,42
57,77,44,87,48,73,59,98,9,32,18,89,89,50,16,92,19,96,79,67
80,42,20,41,95,97,93,32,44,12,74,19,58,0,76,83,81,6,27,80
12,79,89,26,26,6,25,94,54,47,15,39,69,41,5,47,7,91,41,5
79,64,15,55,87,31,2,95,51,35,8,50,21,73,94,46,70,76,73,32
31,36,56,13,75,31,79,20,81,39,56,51,41,6,18,51,95,33,36,29
58,93,76,84,31,63,62,30,89,88,36,53,66,40,77,95,78,25,15,88
31,15,43,27,73,91,21,66,5,30,95,10,61,40,31,56,94,22,54,84
80,12,69,57,49,65,23,43,48,55,88,26,54,78,50,91,84,40,84,3
35,53,72,23,13,0,61,24,20,83,14,74,46,77,22,9,79,16,34,17
37,84,6,43,34,23,12,17,68,27,70,16,44,8,92,36,56,13,36,60
55,0,11,93,10,3,8,90,78,52,57,10,5,41,32,28,38,96,14,14
49,47,28,57,25,16,55,51,71,60,10,83,42,16,79,84,75,96,11,94
35,38,31,7,68,42,0,57,1,85,68,22,56,42,17,94,2,44,55,71
55,76,9,85,60,56,4,90,66,68,66,25,44,75,43,27,27,66,0,88
49,74,96,80,63,73,88,14,19,51,69,42,7,54,54,87,93,62,29,10
